TYPE ID Toffset_noisereduction
ED 4971 4.740150
ED 4972 5.695200
ED 4973 -10.313003
ED 4974 -0.276558
ED 4975 -3.493997
ED 4976 10.081613
ED 4977 0.917763
ED 4978 -1.915176
ED 4979 -0.278317
ED 4980 -2.466561
ED 4981 2.754342
ED 4982 -13.101107
ED 4983 -8.136419
ED 4984 -6.269313
ED 4985 13.673873
ED 4986 -1.462716
ED 4987 7.297710
ED 4988 -9.549130
ED 4989 -6.639946
ED 4990 3.126989
ED 4991 7.628933
ED 4992 -0.314279
ED 4993 -5.838979
ED 4994 -12.148929
ED 4995 6.351406
ED 4996 18.851259
ED 4997 -7.250159
ED 4998 1.012487
ED 4999 8.516394
ED 5000 15.937783
ED 5001 -0.692702
ED 5002 -2.608221
ED 5003 -5.025034
ED 5004 18.004297
ED 5005 -2.911480
ED 5006 15.039051
ED 5007 -9.297363
ED 5008 4.369624
ED 5009 3.564597
ED 5010 14.049141
ED 5011 0.098198
ED 5012 -3.670296
ED 5013 7.746332
ED 5014 -4.800246
ED 5015 -9.128154
ED 5016 -7.466434
ED 5017 -2.495438
ED 5018 -10.435605
ED 5019 3.973405
ED 5020 -0.648812
ED 5021 4.012205
ED 5022 -12.617288
ED 5023 2.608771
ED 5025 3.690737
ED 5026 0.487518
ED 5027 8.892758
ED 5028 -13.515486
ED 5029 0.843346
ED 5030 23.350978
ED 5031 -1.143022
ED 5032 -0.238362
ED 5033 -7.484118
ED 5034 -3.720792
ED 5035 10.366741
ED 5036 -4.111689
ED 5037 5.257249
ED 5038 -12.646407
ED 5039 5.977118
ED 5040 -0.912461
ED 5041 15.827408
ED 5042 -0.709241
ED 5043 5.962619
ED 5044 1.812986
ED 5045 2.330759
ED 5046 6.741815
ED 5047 -5.803326
ED 5048 -0.774753
ED 5049 -10.919118
ED 5050 2.613832
ED 5051 11.147093
ED 5052 7.211550
ED 5053 -11.820207
ED 5054 1.112177
ED 5055 -0.507027
ED 5056 2.750417
ED 5057 9.759871
ED 5058 -10.448942
ED 5059 0.839711
ED 5060 -6.398014
ED 5061 6.158020
ED 5062 -1.608812
ED 5063 8.658529
ED 5064 8.036274
ED 5065 -15.121593
ED 5066 -13.952576
ED 5067 11.690780
ED 5068 0.470528
ED 5069 11.542411
ED 5070 -14.582462
ED 5071 -15.461253
ED 5072 10.903103
ED 5073 11.181040
ED 5074 2.177334
ED 5075 -16.158584
ED 5076 -3.224959
ED 5077 11.269797
ED 5078 -6.117648
ED 5079 -0.343119
ED 5080 -6.024521
ED 5081 4.792566
ED 5082 -12.515650
ED 5083 -10.510108
ED 5084 -3.187474
ED 5085 -6.882906
ED 5086 -2.280031
ED 5087 -15.185145
ED 5088 4.098769
ED 5089 22.388225
ED 5090 4.174367
ED 5091 4.129859
ED 5092 -4.235115
ED 5093 -3.183072
ED 5094 0.559882
ED 5095 3.292808
ED 5096 -5.424725
ED 5097 10.343729
ED 5098 -2.658297
ED 5099 8.726303
ED 5100 -16.687109
ED 5101 8.158923
ED 5102 16.409343
ED 5103 1.242474
ED 5104 3.907506
ED 5105 3.179664
ED 5106 8.011828
ED 5107 -8.612302
ED 5108 12.921836
ED 5109 -3.543863
ED 5110 10.957792
ED 5111 2.341353
ED 5112 -6.841077
ED 5113 -2.699332
ED 5114 -17.260995
ED 5115 9.791046
ED 5116 3.317590
ED 5117 4.467145
ED 5118 -4.857292
ED 5119 -3.709569
ED 5120 -14.146427
ED 5121 -4.543282
ED 5122 -6.229034
ED 5123 15.567990
ED 5124 6.307382
ED 5125 6.411075
ED 5126 -0.270534
ED 5127 3.249211
ED 5128 -6.482467
ED 5129 0.004634
ED 5130 1.168500
ED 5131 11.082392
ED 5132 10.572696
ED 5133 -1.801841
ED 5134 -6.272692
ED 5135 0.286273
ED 5136 -4.896411
ED 5137 -3.870758
ED 5138 -4.992938
ED 5139 17.003284
ED 5140 -7.799423
ED 5141 9.345586
ED 5142 11.171408
ED 5143 -2.936805
ED 5144 3.294654
ED 5145 10.966940
ED 5146 -11.152600
ED 5147 5.468405
ED 5148 3.083495
ED 5149 -0.464207
ED 5150 -4.961319
ED 5151 9.808330
ED 5152 1.422394
ED 5153 -1.717142
ED 5154 7.572066
ED 5155 -11.797468
ED 5156 -7.979995
ED 5157 9.963289
ED 5158 5.037132
ED 5159 5.621518
ED 5160 -7.603982
ED 5161 -3.114433
ED 5162 1.073951
ED 5163 -4.371688
ED 5164 3.216772
ED 5165 -0.475384
ED 5166 6.404470
ED 5167 7.006139
ED 5168 -16.761207
ED 5169 -1.382099
ED 5170 -10.092245
ED 5171 2.646767
ED 5172 2.637664
ED 5173 -7.249134
ED 5174 0.046627
ED 5175 4.967682
ED 5176 18.019199
ED 5177 24.756200
ED 5178 2.182701
ED 5179 15.817459
ED 5180 0.415293
ED 5181 7.928370
ED 5182 3.994211
ED 5183 5.999455
ED 5184 13.167659
ED 5185 1.661745
ED 5186 -8.050918
ED 5188 3.971871
ED 5189 -6.864228
ED 5190 -2.632314
ED 5191 -6.667003
ED 5193 -8.563396
ED 5194 4.945814
ED 5195 -1.669145
ED 5196 3.235613
ED 5197 12.145677
ED 5198 13.510523
ED 5199 13.904752
ED 5200 0.592271
ED 5201 -2.985051
ED 5202 5.265417
ED 5203 -0.062641
ED 5204 -7.326087
ED 5205 -3.459266
ED 5206 8.264598
ED 5207 -5.413768
ED 5208 12.032750
ED 5209 -3.222128
ED 5210 3.962488
ED 5211 -12.678047
ED 5212 -3.704577
ED 5213 11.081984
ED 5214 -14.857692
ED 5215 2.967585
ED 5216 1.684595
ED 5217 10.080632
ED 5218 6.841201
ED 5219 3.539118
ED 5220 3.779265
ED 5221 -4.176287
ED 5222 -6.084982
ED 5223 -12.294179
ED 5224 6.017694
ED 5225 -17.860872
ED 5226 -5.430519
ED 5227 -4.371839
ED 5228 14.868751
ED 5229 8.311853
ED 5230 1.476973
ED 5231 0.968814
ED 5232 14.045886
ED 5233 -2.966137
ED 5234 -0.504438
ED 5235 -1.467396
ED 5236 -8.180070
ED 5237 5.142213
ED 5238 9.278867
ED 5239 11.443851
ED 5240 2.114810
ED 5241 8.894232
ED 5242 4.015513
ED 5243 -0.456349
ED 5244 -8.559201
ED 5247 -12.712179
ED 5248 10.626438
ED 5249 2.945618
ED 5254 -0.832025
