ED ID NormlizedTimeoffset
ED 1158 -0.578601
ED 1159 0.773331
ED 1160 -1.598207
ED 1161 -0.327371
ED 1162 -0.420069
ED 1163 0.272710
ED 1164 0.334993
ED 1165 -0.549382
ED 1166 0.014029
ED 1167 0.892802
ED 1168 3.319053
ED 1169 -0.481427
ED 1170 0.258018
ED 1171 2.002599
ED 1172 1.736537
ED 1173 0.177895
ED 1174 1.900061
ED 1175 -0.289655
ED 1176 -1.871608
ED 1177 0.178250
ED 1178 0.830073
ED 1179 1.518572
ED 1180 0.137046
ED 1181 2.228936
ED 1182 2.906364
ED 1183 -0.199721
ED 1184 2.791689
ED 1185 1.426875
ED 1186 3.808767
ED 1187 0.896350
ED 1188 2.384057
ED 1189 1.222350
ED 1190 1.132387
ED 1191 2.379268
ED 1192 0.445503
ED 1193 -0.902002
ED 1194 1.420916
ED 1195 1.201191
ED 1196 0.293028
ED 1197 0.982380
ED 1198 2.498256
ED 1199 0.835959
ED 1200 3.536450
ED 1201 2.122035
ED 1202 1.425761
ED 1203 2.743776
ED 1204 2.084785
ED 1205 2.637608
ED 1206 1.757471
ED 1207 1.784913
ED 1208 0.613454
ED 1209 0.940210
ED 1210 3.063546
ED 1211 -0.352470
ED 1212 2.895862
ED 1213 1.526276
ED 1214 -1.298248
ED 1215 0.699123
ED 1216 2.158314
ED 1217 1.722129
ED 1218 0.576919
ED 1219 2.930260
ED 1220 0.753327
ED 1221 1.715695
ED 1222 1.162089
ED 1223 1.821217
ED 1224 0.725574
ED 1225 3.325651
ED 1226 2.808008
ED 1227 1.607957
ED 1228 3.024028
ED 1229 -0.054384
ED 1230 -0.885699
ED 1231 4.154067
ED 1232 0.081835
ED 1233 0.922184
ED 1234 1.100378
ED 1235 -1.056737
ED 1236 -0.175599
ED 1237 1.226523
ED 1238 -0.177389
ED 1239 -0.159541
ED 1240 -1.476620
ED 1241 1.169794
ED 1242 -0.092966
ED 1243 1.644605
ED 1244 2.530055
ED 1245 0.850588
ED 1246 -0.446446
ED 1247 -0.485974
ED 1248 -1.498393
ED 1249 -1.308843
ED 1250 -0.279076
ED 1251 1.596495
ED 1252 -1.013637
ED 1253 2.311611
ED 1254 2.383340
ED 1255 3.484632
ED 1256 0.753917
ED 1257 0.592480
ED 1258 0.303617
ED 1259 0.355888
ED 1260 3.551293
ED 1261 -0.747686
ED 1262 2.474423
ED 1263 -0.795659
ED 1264 1.689960
ED 1265 0.584968
ED 1266 -0.343583
ED 1267 1.056234
ED 1268 3.875085
ED 1269 0.736931
ED 1270 1.136721
ED 1271 1.138227
ED 1272 2.116833
ED 1273 0.695566
ED 1274 0.923655
ED 1275 0.494360
ED 1276 -0.268903
ED 1277 2.227673
ED 1278 0.343260
ED 1279 -0.716355
ED 1280 0.017826
ED 1281 1.351020
ED 1282 -0.084432
ED 1283 1.639713
ED 1284 1.934578
ED 1285 1.127756
ED 1286 2.984183
ED 1287 0.287535
ED 1288 1.534898
ED 1289 -1.215350
ED 1290 0.939395
ED 1291 0.997338
ED 1292 1.981208
ED 1293 1.642411
ED 1294 1.310337
ED 1295 0.130605
ED 1296 0.730637
ED 1297 0.882703
ED 1298 0.276532
